循环次数,Time,Voltage,剩余寿命(RUL)
1099,940.75,3.814,14
1100,941.0,3.814,13
1101,940.81,3.815,12
1102,940.0,3.814,11
1103,938.0,3.813,10
1104,936.44,3.813,9
1105,933.88,3.812,8
1106,930.81,3.811,7
1107,928.62,3.81,6
1108,927.12,3.81,5
1109,928.0,3.81,4
1110,925.25,3.808,3
1111,920.25,3.807,2
1112,906.94,3.795,1
1113,679307.97,4.216,0
1,2604.0,3.666,1107
2,7384.99,4.242,1106
3,7364.0,4.244,1105
4,7356.99,4.246,1104
6,64974.56,4.288,1102
7,3328.29,3.687,1101
8,6026.4,4.024,1100
9,6030.05,4.026,1099
10,6007.93,4.024,1098
11,425336.62,4.267,1097
12,2250.94,3.996,1096
13,2250.24,4.0,1095
14,2247.87,4.0,1094
15,2246.75,4.001,1093
16,2244.99,4.002,1092
17,2242.37,4.002,1091
18,2240.0,4.003,1090
19,2237.34,4.002,1089
20,2234.47,4.003,1088
21,2232.1,4.003,1087
22,2228.83,4.003,1086
23,2226.44,4.004,1085
24,2225.38,4.004,1084
25,2222.94,4.004,1083
26,2221.09,4.004,1082
27,2218.02,4.004,1081
28,2216.39,4.004,1080
29,2213.72,4.004,1079
30,2212.42,4.004,1078
31,2209.7,4.004,1077
32,2208.45,4.004,1076
33,2206.5,4.003,1075
34,2205.0,4.004,1074
35,2202.78,3.986,1073
36,2209.66,4.002,1072
37,2207.69,4.002,1071
38,2204.69,4.003,1070
39,2201.41,4.002,1069
40,2198.25,4.002,1068
41,2196.12,4.002,1067
42,2193.84,4.002,1066
43,2191.59,4.002,1065
44,2189.66,4.002,1064
45,2187.84,4.002,1063
46,2185.34,4.002,1062
47,2182.81,4.001,1061
48,2181.41,4.001,1060
49,2179.72,4.001,1059
50,2177.88,4.001,1058
51,2176.31,4.001,1057
52,2174.53,4.001,1056
53,2172.5,4.001,1055
54,2170.81,4.001,1054
55,2169.56,4.001,1053
56,2167.62,4.0,1052
57,2167.0,4.0,1051
58,2165.38,4.0,1050
59,2161.69,3.981,1049
60,206327.42,4.269,1048
61,2164.99,3.959,1047
62,2165.34,3.963,1046
63,2163.43,3.963,1045
64,2161.82,3.964,1044
65,2159.3,3.964,1043
66,2157.22,3.964,1042
67,2154.95,3.964,1041
68,2153.02,3.964,1040
69,2150.46,3.963,1039
70,2149.48,3.964,1038
71,2147.68,3.965,1037
72,2145.62,3.965,1036
73,2143.14,3.965,1035
74,2141.06,3.965,1034
75,2139.0,3.965,1033
76,2136.2,3.965,1032
77,2134.91,3.965,1031
78,2132.97,3.965,1030
79,2131.3,3.965,1029
80,2129.75,3.965,1028
81,2126.81,3.964,1027
82,2125.59,3.964,1026
83,2123.23,3.964,1025
84,2128.75,3.976,1024
85,2126.53,3.961,1023
86,2126.25,3.963,1022
87,2123.41,3.963,1021
88,2120.5,3.963,1020
89,2118.56,3.963,1019
90,2116.88,3.963,1018
91,2114.81,3.963,1017
92,2112.84,3.963,1016
93,2110.44,3.962,1015
94,2108.59,3.962,1014
95,2106.31,3.962,1013
96,2104.34,3.962,1012
97,2102.78,3.962,1011
98,2101.44,3.962,1010
99,2099.97,3.962,1009
100,2097.5,3.961,1008
101,2096.12,3.961,1007
102,2095.09,3.962,1006
103,2092.69,3.961,1005
104,2091.75,3.961,1004
105,2089.44,3.961,1003
106,8541.94,3.961,1002
107,2080.06,3.957,1001
108,2086.56,3.971,1000
109,203466.05,4.269,999
110,2102.5,3.952,998
111,2103.49,3.954,997
112,2102.11,3.954,996
113,2100.03,3.955,995
114,2097.99,3.955,994
115,2095.68,3.956,993
116,2092.61,3.956,992
117,2089.82,3.955,991
118,2086.91,3.955,990
119,2084.52,3.956,989
120,2082.56,3.956,988
121,2080.09,3.956,987
122,2077.77,3.956,986
123,2075.45,3.957,985
124,2072.45,3.957,984
125,2070.14,3.957,983
126,2067.23,3.956,982
127,2065.03,3.956,981
128,2063.27,3.957,980
129,2061.31,3.956,979
130,2059.33,3.956,978
131,2057.19,3.956,977
132,2054.41,3.956,976
133,2056.84,3.968,975
134,2056.22,3.953,974
135,2055.66,3.954,973
136,2053.09,3.955,972
137,2050.38,3.955,971
138,2047.41,3.954,970
139,2040.0,3.954,969
140,2043.12,3.954,968
141,2041.28,3.954,967
142,2039.94,3.954,966
143,2037.31,3.954,965
144,2034.53,3.953,964
145,2031.91,3.953,963
146,2029.62,3.953,962
147,2027.94,3.953,961
148,2026.5,3.953,960
149,2024.91,3.953,959
150,2022.97,3.953,958
151,2020.69,3.953,957
152,2019.53,3.953,956
153,2017.44,3.952,955
154,2015.38,3.952,954
155,2013.44,3.952,953
156,2011.69,3.952,952
157,2012.62,3.963,951
158,2027.26,3.944,950
159,2028.77,3.946,949
160,2025.92,3.946,948
161,2022.88,3.947,947
162,2020.26,3.947,946
163,2017.89,3.948,945
164,2015.01,3.947,944
165,2012.12,3.947,943
166,2009.28,3.947,942
167,2006.98,3.948,941
168,2003.45,3.947,940
169,2001.12,3.947,939
170,2000.3,3.948,938
171,1998.2,3.948,937
172,1996.12,3.948,936
173,1993.89,3.948,935
174,1991.48,3.948,934
175,1988.7,3.948,933
176,1986.33,3.948,932
177,1984.34,3.948,931
178,1983.17,3.948,930
179,1980.94,3.948,929
180,1979.61,3.948,928
181,1979.94,3.958,927
182,1979.53,3.944,926
183,1981.72,3.947,925
184,1979.66,3.948,924
185,1976.91,3.947,923
186,1974.62,3.947,922
187,1971.97,3.947,921
188,1969.75,3.947,920
189,1967.53,3.947,919
190,1965.28,3.947,918
191,1963.28,3.946,917
192,1961.53,3.946,916
193,1959.62,3.946,915
194,1957.34,3.946,914
195,1955.16,3.945,913
196,1952.91,3.945,912
197,1951.66,3.945,911
198,1950.38,3.945,910
199,1948.78,3.944,909
200,1946.69,3.944,908
201,1944.72,3.944,907
202,1943.06,3.943,906
203,1940.88,3.943,905
204,1938.38,3.943,904
205,1937.44,3.954,903
206,201893.85,4.266,902
207,1968.35,3.934,901
208,1973.66,3.938,900
209,1971.77,3.938,899
210,1968.38,3.938,898
211,1966.05,3.938,897
212,1963.81,3.939,896
213,1960.52,3.939,895
214,1958.75,3.939,894
215,1954.53,3.939,893
216,1944.0,3.939,892
217,1948.86,3.939,891
218,1945.6,3.939,890
219,1944.05,3.94,889
220,1941.52,3.94,888
221,1939.2,3.94,887
222,1936.7,3.94,886
223,1933.28,3.94,885
224,1930.34,3.94,884
225,1927.84,3.94,883
226,1925.83,3.94,882
227,1924.0,3.939,881
228,1921.47,3.94,880
229,1919.81,3.94,879
230,1916.62,3.949,878
231,1918.28,3.936,877
232,1920.19,3.939,876
233,1919.38,3.94,875
234,1916.16,3.939,874
235,1913.22,3.939,873
236,1910.22,3.939,872
237,1907.94,3.938,871
238,1905.22,3.938,870
239,1903.59,3.938,869
240,1901.81,3.938,868
241,1900.47,3.938,867
242,1898.09,3.938,866
243,1896.53,3.937,865
244,1893.59,3.937,864
245,1891.34,3.937,863
246,1889.12,3.936,862
247,1887.22,3.936,861
248,1885.81,3.936,860
249,1884.09,3.936,859
250,1881.06,3.935,858
251,1878.75,3.935,857
252,1876.75,3.935,856
253,1872.62,3.934,855
254,1870.81,3.944,854
255,1877.06,3.927,853
256,1878.02,3.929,852
257,1880.99,3.931,851
258,1880.16,3.931,850
259,1878.27,3.932,849
260,1877.05,3.932,848
261,1875.39,3.932,847
262,1873.51,3.932,846
263,1870.08,3.931,845
264,1869.05,3.931,844
265,1867.46,3.931,843
266,1865.79,3.931,842
267,1864.09,3.931,841
268,1862.83,3.931,840
269,1861.62,3.931,839
270,1858.38,3.931,838
271,1856.39,3.932,837
272,1854.02,3.931,836
273,1851.14,3.931,835
274,1849.31,3.931,834
275,1847.76,3.931,833
276,1846.41,3.932,832
277,1844.89,3.932,831
278,1841.22,3.94,830
279,1847.88,3.928,829
280,1845.31,3.93,828
281,1846.91,3.931,827
282,1846.25,3.931,826
283,1843.84,3.931,825
284,1841.31,3.931,824
285,1838.09,3.93,823
286,1836.41,3.93,822
287,1834.84,3.929,821
288,1833.28,3.93,820
289,1831.44,3.93,819
290,1829.5,3.929,818
291,1826.47,3.929,817
292,1824.62,3.929,816
293,1823.16,3.929,815
294,1821.81,3.929,814
295,1819.62,3.929,813
296,1817.81,3.928,812
297,1817.06,3.928,811
298,1815.72,3.929,810
299,1813.44,3.928,809
300,1811.88,3.928,808
301,1808.62,3.927,807
302,1805.0,3.935,806
303,200939.71,4.262,805
304,1860.7,3.922,804
305,1869.57,3.926,803
306,1869.51,3.926,802
307,1868.9,3.927,801
308,1866.69,3.927,800
309,1864.51,3.928,799
310,1860.0,3.928,798
311,1859.9,3.928,797
312,1856.61,3.928,796
313,1868.0,3.934,795
314,1852.7,3.93,794
315,1847.94,3.929,793
316,1845.58,3.929,792
317,1842.78,3.929,791
318,1839.56,3.93,790
319,1836.75,3.929,789
320,1834.44,3.93,788
321,1831.58,3.929,787
322,1828.25,3.929,786
323,1826.78,3.93,785
324,1824.64,3.93,784
325,1821.47,3.929,783
326,1818.39,3.929,782
327,1812.69,3.935,781
328,1815.91,3.924,780
329,1820.66,3.928,779
330,1818.69,3.928,778
331,1815.69,3.928,777
332,1812.72,3.928,776
333,1810.06,3.927,775
334,1807.97,3.927,774
335,1805.06,3.926,773
336,1803.09,3.926,772
337,1801.03,3.926,771
338,1798.66,3.926,770
339,1795.91,3.926,769
340,1792.94,3.925,768
341,1790.06,3.925,767
342,1787.25,3.925,766
343,1785.06,3.924,765
344,1782.94,3.924,764
345,1781.16,3.924,763
346,1779.81,3.924,762
347,1778.41,3.924,761
348,1776.81,3.924,760
349,1774.06,3.924,759
350,1769.75,3.923,758
351,1763.5,3.929,757
352,1779.2,3.915,756
353,1784.16,3.918,755
354,1782.72,3.919,754
355,1779.14,3.919,753
356,1778.34,3.919,752
357,1775.84,3.919,751
358,1773.66,3.919,750
359,1770.84,3.919,749
360,1768.93,3.919,748
361,1766.05,3.919,747
362,1764.25,3.92,746
363,1762.49,3.92,745
381,1736.83,3.919,727
382,1734.77,3.918,726
383,1733.95,3.919,725
384,1731.61,3.918,724
385,1730.3,3.918,723
386,1728.25,3.917,722
387,1726.2,3.917,721
388,1723.89,3.917,720
389,1721.38,3.916,719
390,1719.05,3.916,718
391,1717.48,3.916,717
392,1715.61,3.916,716
393,1714.62,3.916,715
394,1713.28,3.916,714
395,1711.59,3.916,713
396,1704.0,3.916,712
397,1705.97,3.915,711
398,1696.31,3.919,710
399,199037.47,4.258,709
400,1731.2,3.903,708
401,1742.11,3.907,707
402,1744.42,3.909,706
403,1743.84,3.909,705
404,1743.14,3.91,704
405,1741.5,3.909,703
406,1739.04,3.91,702
407,1737.66,3.91,701
408,1728.0,3.911,700
409,1732.35,3.911,699
410,1730.34,3.911,698
411,1727.42,3.912,697
412,1724.42,3.912,696
413,1721.7,3.912,695
414,1718.31,3.911,694
415,1716.0,3.911,693
416,1713.22,3.912,692
417,1709.38,3.911,691
418,1707.09,3.911,690
419,1704.17,3.911,689
420,1701.44,3.911,688
421,1699.72,3.911,687
422,1695.62,3.91,686
423,1682.91,3.913,685
424,1692.84,3.906,684
425,1698.0,3.909,683
426,1696.53,3.909,682
428,1690.18,3.904,680
429,1695.62,3.908,679
430,1693.38,3.908,678
431,1690.24,3.908,677
432,1687.07,3.908,676
433,1683.97,3.907,675
434,1681.24,3.908,674
435,1678.24,3.907,673
436,1675.39,3.907,672
437,1673.86,3.907,671
438,1672.61,3.907,670
439,1669.83,3.908,669
440,1668.35,3.907,668
441,1666.91,3.907,667
442,1664.0,3.907,666
443,1662.26,3.906,665
444,1661.22,3.906,664
445,1657.92,3.905,663
446,1655.39,3.905,662
447,1653.8,3.905,661
448,1649.22,3.904,660
449,1636.06,3.907,659
450,1668.64,3.897,658
451,1674.62,3.901,657
452,1673.28,3.901,656
453,1671.62,3.902,655
454,1670.27,3.902,654
455,1666.91,3.902,653
456,1664.83,3.902,652
457,1661.47,3.902,651
458,1658.98,3.903,650
459,1657.38,3.902,649
460,1655.52,3.903,648
461,1653.44,3.903,647
462,1651.03,3.904,646
463,1648.88,3.904,645
464,1647.58,3.904,644
465,1747.8,3.906,643
466,1739.72,3.903,642
467,1618.45,3.898,641
468,1627.66,3.9,640
469,1628.41,3.901,639
470,1629.5,3.902,638
471,1625.31,3.901,637
472,1621.22,3.9,636
475,1584.77,3.891,633
476,1586.56,3.894,632
477,1585.41,3.894,631
478,1584.58,3.895,630
479,1582.75,3.895,629
480,1580.8,3.894,628
481,1578.21,3.894,627
482,1575.74,3.893,626
483,1573.22,3.893,625
484,1571.77,3.892,624
485,1569.79,3.892,623
486,1568.81,3.892,622
487,1567.16,3.892,621
488,1565.31,3.892,620
489,1562.86,3.892,619
490,1561.34,3.891,618
491,1560.28,3.891,617
492,1557.38,3.891,616
493,1556.42,3.891,615
494,1555.88,3.891,614
495,1555.91,3.891,613
496,1554.84,3.891,612
497,1527.61,3.886,611
498,197940.48,4.252,610
499,1576.45,3.879,609
500,1587.87,3.884,608
501,1593.25,3.887,607
502,1593.21,3.887,606
503,1593.34,3.888,605
504,1592.51,3.889,604
505,1590.76,3.889,603
506,1588.87,3.89,602
507,1586.82,3.891,601
508,1583.94,3.891,600
509,1582.05,3.891,599
510,1579.3,3.891,598
511,1577.3,3.892,597
512,1576.12,3.892,596
513,1572.12,3.891,595
514,1569.56,3.891,594
515,1566.92,3.891,593
516,1683.56,3.892,592
517,1674.91,3.889,591
518,1669.86,3.888,590
519,1665.67,3.887,589
520,1662.56,3.887,588
521,1657.73,3.886,587
522,1624.91,3.874,586
523,1641.88,3.873,585
524,1654.0,3.881,584
525,1656.38,3.883,583
526,1655.31,3.884,582
527,1652.25,3.883,581
528,1649.97,3.884,580
529,1647.47,3.883,579
530,1644.72,3.883,578
531,1642.66,3.883,577
532,1640.59,3.882,576
533,1638.66,3.882,575
534,1636.78,3.882,574
535,1635.22,3.882,573
536,1632.62,3.882,572
537,1631.19,3.881,571
538,1629.53,3.882,570
539,1627.75,3.881,569
540,1626.84,3.881,568
541,1626.06,3.881,567
542,1624.75,3.88,566
543,1623.25,3.88,565
544,1621.38,3.88,564
545,1608.06,3.876,563
546,1577.44,3.864,562
547,1607.88,3.868,561
549,1620.06,3.877,559
550,1617.44,3.877,558
551,1615.88,3.877,557
552,1614.0,3.877,556
553,1614.88,3.878,555
554,1611.69,3.877,554
555,1613.31,3.878,553
556,1612.62,3.879,552
557,1610.62,3.879,551
558,1608.0,3.878,550
559,1605.06,3.877,549
560,1602.62,3.877,548
561,1601.5,3.877,547
562,1599.38,3.876,546
563,1597.19,3.876,545
564,1594.81,3.876,544
565,1592.25,3.874,543
566,1590.19,3.875,542
567,1587.5,3.874,541
568,1582.62,3.872,540
569,1568.62,3.866,539
570,1545.62,3.857,538
571,1576.69,3.862,537
572,1585.69,3.867,536
573,1588.19,3.87,535
574,1585.94,3.871,534
575,1583.69,3.87,533
576,1581.75,3.87,532
577,1583.0,3.87,531
578,1580.38,3.87,530
579,1578.69,3.87,529
580,1578.88,3.871,528
581,1577.56,3.871,527
582,1576.38,3.871,526
583,1575.5,3.871,525
584,1573.56,3.872,524
585,1571.81,3.871,523
586,1570.25,3.871,522
587,1568.12,3.87,521
588,1565.94,3.87,520
589,1562.88,3.87,519
590,1560.38,3.87,518
591,1557.5,3.868,517
592,1543.0,3.863,516
593,1532.0,3.859,515
594,1509.25,3.848,514
595,191254.43,4.243,513
596,1557.25,3.84,512
597,1577.15,3.854,511
598,1584.54,3.859,510
599,1585.51,3.861,509
600,1585.38,3.863,508
601,1583.87,3.863,507
602,1581.48,3.864,506
603,1578.94,3.865,505
604,1576.23,3.865,504
605,1571.1,3.864,503
606,1567.2,3.864,502
607,1563.84,3.864,501
608,1560.62,3.863,500
609,1557.89,3.863,499
610,1555.45,3.863,498
611,1552.58,3.863,497
612,1550.27,3.862,496
613,1547.84,3.862,495
614,1544.77,3.862,494
615,1541.86,3.861,493
616,1538.84,3.861,492
617,1536.44,3.861,491
618,1530.59,3.859,490
619,1498.5,3.845,489
620,1519.5,3.848,488
621,1530.62,3.855,487
622,1532.78,3.858,486
623,1532.34,3.859,485
624,1531.16,3.859,484
625,1528.78,3.858,483
626,1526.16,3.858,482
627,1523.62,3.858,481
628,1520.59,3.857,480
629,1518.41,3.858,479
630,1516.22,3.857,478
631,1515.16,3.857,477
632,1513.62,3.856,476
633,1511.81,3.856,475
634,1510.44,3.857,474
635,1507.16,3.856,473
636,1505.91,3.856,472
637,1503.72,3.855,471
638,1501.53,3.855,470
639,1500.56,3.854,469
640,1499.0,3.854,468
641,1496.84,3.854,467
642,1481.28,3.85,466
645,1481.18,3.847,463
646,1486.75,3.851,462
647,1487.26,3.852,461
648,1486.3,3.853,460
649,1484.38,3.853,459
650,1481.51,3.852,458
651,1479.27,3.852,457
652,1481.53,3.854,456
653,1480.19,3.854,455
654,1477.95,3.854,454
655,1476.29,3.852,453
656,1474.91,3.853,452
657,1473.54,3.852,451
658,1471.61,3.851,450
659,1469.64,3.85,449
660,1467.81,3.85,448
661,1466.25,3.85,447
662,1465.38,3.849,446
663,1464.09,3.849,445
664,1462.59,3.849,444
665,1460.86,3.849,443
666,1456.7,3.848,442
667,1415.55,3.831,441
668,1425.09,3.832,440
669,1441.41,3.839,439
670,1443.34,3.841,438
671,1443.53,3.842,437
672,1443.31,3.843,436
673,1440.66,3.842,435
674,1442.12,3.843,434
675,1437.56,3.842,433
676,1438.75,3.842,432
677,1436.94,3.842,431
678,1434.72,3.841,430
679,1431.75,3.842,429
680,1429.06,3.842,428
681,1427.19,3.842,427
682,1426.09,3.842,426
683,1424.62,3.842,425
684,1423.19,3.842,424
685,1421.47,3.841,423
686,1420.0,3.842,422
687,1419.12,3.842,421
688,1417.09,3.841,420
689,1415.5,3.842,419
690,1405.22,3.838,418
691,1375.25,3.823,417
692,189744.57,4.235,416
693,1334.78,3.832,415
694,1349.89,3.847,414
695,1349.57,3.85,413
696,1349.28,3.851,412
697,1346.46,3.851,411
698,1340.16,3.851,410
699,1335.46,3.851,409
700,1331.65,3.851,408
701,1310.88,3.846,407
702,1300.0,3.842,406
703,1297.12,3.842,405
704,1295.88,3.842,404
705,1293.54,3.843,403
706,1292.48,3.843,402
707,1289.34,3.842,401
708,1286.52,3.842,400
709,1283.47,3.841,399
710,1280.45,3.839,398
711,1276.95,3.839,397
712,1272.36,3.838,396
713,1268.52,3.838,395
714,1265.66,3.837,394
715,1261.98,3.837,393
716,1227.97,3.823,392
717,1237.66,3.825,391
718,1249.44,3.833,390
719,1254.97,3.836,389
720,1256.78,3.836,388
721,1254.62,3.837,387
722,1252.19,3.837,386
723,1247.97,3.836,385
724,1243.69,3.836,384
725,1240.31,3.836,383
726,1238.97,3.836,382
727,1236.91,3.836,381
728,1235.84,3.837,380
729,1234.88,3.836,379
730,1234.94,3.836,378
731,1232.47,3.835,377
732,1228.56,3.834,376
733,1224.38,3.833,375
734,1215.47,3.832,374
735,1210.88,3.831,373
736,1208.81,3.83,372
737,1207.31,3.831,371
738,1206.22,3.831,370
739,1206.0,3.83,369
740,1173.81,3.817,368
741,1187.75,3.82,367
742,1188.5,3.82,366
743,1197.81,3.826,365
744,1202.44,3.827,364
745,1199.19,3.827,363
746,1194.44,3.826,362
747,1188.25,3.826,361
748,1183.06,3.825,360
749,1180.12,3.825,359
750,1177.38,3.823,358
751,1176.38,3.824,357
752,1176.12,3.825,356
753,1174.25,3.825,355
754,1174.69,3.826,354
755,1175.81,3.826,353
756,1174.38,3.825,352
757,1173.06,3.825,351
758,1171.44,3.826,350
759,1169.62,3.825,349
760,1166.88,3.824,348
761,1166.44,3.824,347
762,1165.25,3.824,346
763,1165.12,3.824,345
764,1140.69,3.812,344
765,1143.38,3.811,343
766,1149.44,3.816,342
767,1155.06,3.82,341
768,1160.44,3.821,340
769,1167.44,3.824,339
770,1168.38,3.824,338
771,1165.88,3.823,337
772,1159.56,3.822,336
773,1156.0,3.822,335
774,1153.19,3.821,334
775,1148.94,3.821,333
776,1145.56,3.821,332
777,1145.69,3.822,331
778,1146.38,3.821,330
779,1146.94,3.822,329
780,1146.81,3.822,328
781,1144.88,3.821,327
782,1141.69,3.82,326
783,1139.88,3.821,325
784,1137.19,3.82,324
785,1138.06,3.821,323
786,1138.31,3.821,322
787,1132.81,3.818,321
788,1112.19,3.808,320
789,195230.59,4.229,319
790,1153.54,3.803,318
791,1153.7,3.81,317
792,1154.82,3.812,316
793,1154.46,3.814,315
794,1153.92,3.814,314
795,1154.91,3.815,313
796,1156.2,3.815,312
797,1151.3,3.814,311
798,1150.75,3.814,310
799,1147.16,3.814,309
800,1142.98,3.813,308
801,1141.76,3.813,307
802,1138.5,3.812,306
803,1142.34,3.812,305
804,1141.11,3.813,304
805,1140.03,3.813,303
806,1143.14,3.815,302
807,1142.19,3.815,301
808,1137.47,3.814,300
809,1134.56,3.812,299
810,1128.33,3.81,298
811,1122.47,3.81,297
812,1122.08,3.811,296
813,1106.05,3.8,295
814,1112.91,3.802,294
815,1119.62,3.806,293
816,1124.09,3.81,292
817,1123.81,3.81,291
818,1123.56,3.81,290
819,1120.72,3.81,289
820,1119.53,3.811,288
821,1113.06,3.81,287
822,1111.62,3.81,286
823,1109.19,3.81,285
824,1120.22,3.8,284
825,1104.47,3.807,283
826,1100.25,3.806,282
827,1093.72,3.805,281
828,1091.56,3.803,280
829,1095.22,3.806,279
830,1089.75,3.805,278
831,1087.53,3.805,277
832,1085.78,3.805,276
833,1088.19,3.805,275
834,1086.19,3.805,274
835,1082.31,3.805,273
836,1084.0,3.806,272
837,1070.75,3.796,271
838,1087.22,3.8,270
839,1080.62,3.801,269
840,1080.56,3.801,268
841,1087.62,3.804,267
842,1086.19,3.806,266
843,1084.12,3.806,265
844,1084.81,3.806,264
845,1085.06,3.806,263
846,1084.56,3.806,262
847,1082.38,3.806,261
848,1082.12,3.806,260
849,1079.25,3.805,259
850,1068.0,3.803,258
851,1065.88,3.801,257
852,1063.38,3.8,256
853,1064.44,3.799,255
854,1064.12,3.8,254
855,1062.44,3.8,253
856,1059.31,3.799,252
857,1063.0,3.802,251
858,1061.56,3.801,250
859,1057.81,3.8,249
860,1057.69,3.8,248
861,1049.81,3.794,247
862,1049.56,3.793,246
863,1040.0,3.791,245
864,1047.5,3.795,244
865,1042.81,3.794,243
866,1043.75,3.795,242
867,1049.94,3.797,241
868,1049.31,3.798,240
869,1051.19,3.798,239
870,1049.44,3.799,238
871,1050.44,3.799,237
872,1049.5,3.798,236
873,1047.25,3.797,235
874,1041.5,3.796,234
875,1036.06,3.795,233
876,1030.31,3.793,232
877,1025.75,3.793,231
878,1024.81,3.793,230
879,1021.81,3.791,229
880,1026.56,3.794,228
881,1022.31,3.793,227
882,1024.25,3.795,226
883,1028.88,3.796,225
884,1033.88,3.798,224
885,1014.25,3.785,223
891,1036.83,3.789,217
892,1035.97,3.791,216
893,1033.31,3.792,215
894,1027.87,3.789,214
895,1028.13,3.791,213
896,1026.21,3.79,212
897,1029.86,3.792,211
898,1028.52,3.791,210
899,1025.6,3.791,209
900,1030.37,3.792,208
901,1029.66,3.792,207
902,1025.79,3.79,206
903,1022.34,3.791,205
904,1020.92,3.792,204
905,1022.14,3.793,203
906,1023.39,3.794,202
907,1021.56,3.793,201
908,1020.88,3.791,200
909,998.81,3.779,199
910,195001.66,4.22,198
911,1019.26,3.771,197
912,1024.29,3.779,196
913,1027.39,3.783,195
914,1030.27,3.785,194
915,1032.35,3.787,193
916,1033.86,3.788,192
917,1035.39,3.79,191
918,1034.27,3.79,190
919,1035.36,3.79,189
920,1032.74,3.789,188
921,1030.79,3.789,187
922,1028.35,3.788,186
923,1025.86,3.788,185
924,1024.09,3.787,184
925,1024.87,3.787,183
926,1023.23,3.789,182
927,1022.94,3.788,181
