电池ID,测试序号,唯一ID,文件名,Capacity,Temperature
B0007,197,5934,05934.csv,1.7285642277717963,24
B0007,201,5938,05938.csv,1.723900324588418,24
B0007,205,5942,05942.csv,1.7139788776485192,24
B0007,209,5946,05946.csv,1.7139701997004613,24
B0007,213,5950,05950.csv,1.7036521173638766,24
B0007,215,5952,05952.csv,1.7040137474382486,24
B0007,219,5956,05956.csv,1.6935716157343033,24
B0007,223,5960,05960.csv,1.6876577363877656,24
B0007,227,5964,05964.csv,1.6830744356583152,24
B0007,231,5968,05968.csv,1.6779270142025482,24
B0007,235,5972,05972.csv,1.6732060275966172,24
B0007,239,5976,05976.csv,1.6674367208253988,24
B0007,243,5980,05980.csv,1.6622662630667526,24
B0007,247,5984,05984.csv,1.6574243065763063,24
B0007,251,5988,05988.csv,1.652538684928734,24
B0007,255,5992,05992.csv,1.6472174627573322,24
B0007,259,5996,05996.csv,1.6364136810898071,24
B0007,263,6000,06000.csv,1.6362554312048496,24
B0007,265,6002,06002.csv,1.641119179218384,24
B0007,269,6006,06006.csv,1.6315700789656966,24
B0007,273,6010,06010.csv,1.621213282987236,24
B0007,277,6014,06014.csv,1.6164273214762122,24
B0007,281,6018,06018.csv,1.615823510161921,24
B0007,285,6022,06022.csv,1.61672418029789,24
B0007,289,6026,06026.csv,1.6108655863730026,24
B0007,293,6030,06030.csv,1.6006603374309376,24
B0007,297,6034,06034.csv,1.5959174487005663,24
B0007,301,6038,06038.csv,1.5962179519462243,24
B0007,305,6042,06042.csv,1.5958065114633972,24
B0007,309,6046,06046.csv,1.5906507821480704,24
B0007,312,6049,06049.csv,1.6888211161855506,24
B0007,315,6052,06052.csv,1.6259938279733204,24
B0007,319,6056,06056.csv,1.6157433862812898,24
B0007,323,6060,06060.csv,1.6056626764846538,24
B0007,327,6064,06064.csv,1.5949746921524348,24
B0007,331,6068,06068.csv,1.5904102438871945,24
B0007,335,6072,06072.csv,1.5853517062988178,24
B0007,339,6076,06076.csv,1.5799737147242376,24
B0007,343,6080,06080.csv,1.5752185465278068,24
B0007,347,6084,06084.csv,1.569798484648868,24
B0007,351,6088,06088.csv,1.5702565375950357,24
B0007,355,6092,06092.csv,1.565249873909438,24
B0007,359,6096,06096.csv,1.559633933561147,24
B0007,363,6100,06100.csv,1.5649820533392105,24
B0007,366,6103,06103.csv,1.57497949984227,24
B0007,370,6107,06107.csv,1.5652811168780458,24
B0007,374,6111,06111.csv,1.559755497470126,24
B0007,378,6115,06115.csv,1.549897685670499,24
B0007,382,6119,06119.csv,1.5438771531345021,24
B0007,386,6123,06123.csv,1.5450187488690073,24
B0007,390,6127,06127.csv,1.5445940154102908,24
B0007,394,6131,06131.csv,1.5343086721758876,24
B0007,398,6135,06135.csv,1.5287603942958483,24
B0007,402,6139,06139.csv,1.5289260249179843,24
B0007,406,6143,06143.csv,1.529091650133123,24
B0007,410,6147,06147.csv,1.5239059324661248,24
B0007,414,6151,06151.csv,1.5186675419100615,24
B0007,418,6155,06155.csv,1.5136482266426952,24
B0007,422,6159,06159.csv,1.5136050185229033,24
B0007,426,6163,06163.csv,1.5139470614867965,24
B0007,430,6167,06167.csv,1.5339599193158786,24
B0007,432,6169,06169.csv,1.5391372798653098,24
B0007,436,6173,06173.csv,1.5236247972838737,24
B0007,440,6177,06177.csv,1.5135813035589147,24
B0007,444,6181,06181.csv,1.5077850749847914,24
B0007,448,6185,06185.csv,1.5031960676037333,24
B0007,452,6189,06189.csv,1.4978220596995881,24
B0007,456,6193,06193.csv,1.492848534633516,24
B0007,460,6197,06197.csv,1.492414389867026,24
B0007,464,6201,06201.csv,1.487482776538081,24
B0007,468,6205,06205.csv,1.482535148640411,24
B0007,472,6209,06209.csv,1.4827874322228984,24
B0007,476,6213,06213.csv,1.476971179775059,24
B0007,480,6217,06217.csv,1.4819015554137276,24
B0007,482,6219,06219.csv,1.4981366198874824,24
B0007,484,6221,06221.csv,1.4820775214392872,24
B0007,488,6225,06225.csv,1.4771155312812152,24
B0007,492,6229,06229.csv,1.4720772783056488,24
B0007,496,6233,06233.csv,1.472248013656454,24
B0007,500,6237,06237.csv,1.4670106672274665,24
B0007,504,6241,06241.csv,1.4617672495335379,24
B0007,508,6245,06245.csv,1.4566952670489708,24
B0007,512,6249,06249.csv,1.451354972758956,24
B0007,516,6253,06253.csv,1.451615926257375,24
B0007,520,6257,06257.csv,1.4468161332173683,24
B0007,524,6261,06261.csv,1.4467570607768785,24
B0007,528,6265,06265.csv,1.4413797481446793,24
B0007,532,6269,06269.csv,1.4362456252208178,24
B0007,536,6273,06273.csv,1.4368154153924828,24
B0007,540,6277,06277.csv,1.4362945145860047,24
B0007,544,6281,06281.csv,1.4418575315878015,24
B0007,547,6284,06284.csv,1.4672063484781797,24
B0007,551,6288,06288.csv,1.4518640367848885,24
B0007,555,6292,06292.csv,1.4471379752748499,24
B0007,559,6296,06296.csv,1.441790586562399,24
B0007,563,6300,06300.csv,1.431630947911111,24
B0007,567,6304,06304.csv,1.4318084249673686,24
B0007,571,6308,06308.csv,1.4262562585106868,24
B0007,575,6312,06312.csv,1.4260877528924913,24
B0007,579,6316,06316.csv,1.4212633510031694,24
B0007,583,6320,06320.csv,1.4163272748795108,24
B0007,587,6324,06324.csv,1.4165781829175994,24
B0007,591,6328,06328.csv,1.4108401729425177,24
B0007,595,6332,06332.csv,1.4109949628347804,24
B0007,599,6336,06336.csv,1.4061714290398801,24
B0007,603,6340,06340.csv,1.4063358479692922,24
B0007,607,6344,06344.csv,1.4004552399066514,24
B0007,611,6348,06348.csv,1.4217865046055154,24
B0007,613,6350,06350.csv,1.4324552720625434,24
B0018,2,6355,06355.csv,1.8550045207910817,24
B0018,6,6359,06359.csv,1.8431955317089987,24
B0018,10,6363,06363.csv,1.8396018424355423,24
B0018,14,6367,06367.csv,1.8306736044962053,24
B0018,17,6370,06370.csv,1.8327002069419656,24
B0018,19,6372,06372.csv,1.8285288846046388,24
B0018,21,6374,06374.csv,1.8212011895697924,24
B0018,23,6376,06376.csv,1.8151700106433282,24
B0018,26,6379,06379.csv,1.8042980520967649,24
B0018,29,6382,06382.csv,1.8231002302844226,24
B0018,31,6384,06384.csv,1.8121253520255494,24
B0018,33,6386,06386.csv,1.8046916382117766,24
B0018,35,6388,06388.csv,1.790844349786295,24
B0018,38,6391,06391.csv,1.783470722841926,24
B0018,41,6394,06394.csv,1.7809386125310702,24
B0018,43,6396,06396.csv,1.771209039672698,24
B0018,45,6398,06398.csv,1.7686303996707076,24
B0018,47,6400,06400.csv,1.7536304801917124,24
B0018,50,6403,06403.csv,1.7462197416415093,24
B0018,53,6406,06406.csv,1.7376647337053737,24
B0018,55,6408,06408.csv,1.7315166735475835,24
B0018,57,6410,06410.csv,1.7085949894470602,24
B0018,59,6412,06412.csv,1.711469957068211,24
B0018,62,6415,06415.csv,1.7075021373272627,24
B0018,65,6418,06418.csv,1.7492382064360228,24
B0018,67,6420,06420.csv,1.7327697147429955,24
B0018,69,6422,06422.csv,1.7222313328292376,24
B0018,71,6424,06424.csv,1.711846298984729,24
B0018,74,6427,06427.csv,1.699267835126687,24
B0018,77,6430,06430.csv,1.6940366439243106,24
B0018,79,6432,06432.csv,1.6819027078768087,24
B0018,81,6434,06434.csv,1.6769770618433686,24
B0018,83,6436,06436.csv,1.6655229306478936,24
B0018,86,6439,06439.csv,1.6571924575832084,24
B0018,89,6442,06442.csv,1.6482241555294048,24
B0018,91,6444,06444.csv,1.6387701497987262,24
B0018,93,6446,06446.csv,1.6276486907262062,24
B0018,95,6448,06448.csv,1.62215370227252,24
B0018,98,6451,06451.csv,1.6140066510467586,24
B0018,101,6454,06454.csv,1.6760516154424623,24
B0018,103,6456,06456.csv,1.649300642552199,24
B0018,105,6458,06458.csv,1.63238299185809,24
B0018,107,6460,06460.csv,1.6164159719025777,24
B0018,110,6463,06463.csv,1.6109028378249377,24
B0018,113,6466,06466.csv,1.5954638693695657,24
B0018,116,6469,06469.csv,1.726707440085764,24
B0018,118,6471,06471.csv,1.7165673917429753,24
B0018,120,6473,06473.csv,1.6958235570934848,24
B0018,122,6475,06475.csv,1.6777783190792557,24
B0018,124,6477,06477.csv,1.6606586897774192,24
B0018,127,6480,06480.csv,1.6664109274827466,24
B0018,129,6482,06482.csv,1.6468336174407805,24
B0018,131,6484,06484.csv,1.6257639928779952,24
B0018,133,6486,06486.csv,1.6121577411874595,24
B0018,135,6488,06488.csv,1.6057366823755344,24
B0018,140,6493,06493.csv,1.673645314879889,24
B0018,142,6495,06495.csv,1.6404348572349936,24
B0018,144,6497,06497.csv,1.6132653317422077,24
B0018,146,6499,06499.csv,1.5920964324686278,24
B0018,149,6502,06502.csv,1.5866011820698824,24
B0018,152,6505,06505.csv,1.5800766490336253,24
B0018,154,6507,06507.csv,1.5641732953289167,24
B0018,156,6509,06509.csv,1.555618272193922,24
B0018,158,6511,06511.csv,1.5402045278637397,24
B0018,161,6514,06514.csv,1.5321613015959863,24
B0018,164,6517,06517.csv,1.5316232403693415,24
B0018,166,6519,06519.csv,1.5222595950771978,24
B0018,168,6521,06521.csv,1.5065267126851283,24
B0018,170,6523,06523.csv,1.5014219556532926,24
B0018,173,6526,06526.csv,1.4963534117486457,24
B0018,176,6529,06529.csv,1.5334262000312422,24
B0018,178,6531,06531.csv,1.523845267514426,24
B0018,180,6533,06533.csv,1.5011920994261239,24
B0018,182,6535,06535.csv,1.492417671450291,24
B0018,184,6537,06537.csv,1.483323851940123,24
B0018,187,6540,06540.csv,1.4807376792294196,24
B0018,189,6542,06542.csv,1.4735077809902477,24
B0018,191,6544,06544.csv,1.46801928526661,24
B0018,193,6546,06546.csv,1.4580923557119019,24
B0018,196,6549,06549.csv,1.4478660988891399,24
B0018,199,6552,06552.csv,1.4527808777541982,24
B0018,201,6554,06554.csv,1.4425356364492432,24
B0018,203,6556,06556.csv,1.4392712877203313,24
B0018,205,6558,06558.csv,1.4286475681888218,24
B0018,208,6561,06561.csv,1.4249026750004896,24
B0018,211,6564,06564.csv,1.4698115324524124,24
B0018,213,6566,06566.csv,1.4525819651050202,24
B0018,215,6568,06568.csv,1.442834198908794,24
B0018,217,6570,06570.csv,1.428376058807949,24
B0018,219,6572,06572.csv,1.4154547844370715,24
B0018,222,6575,06575.csv,1.454576670077708,24
B0018,224,6577,06577.csv,1.4283179548274056,24
B0018,226,6579,06579.csv,1.4197026883204058,24
B0018,228,6581,06581.csv,1.4155606630306516,24
B0018,231,6584,06584.csv,1.405680035419228,24
B0018,234,6587,06587.csv,1.4084461071166137,24
B0018,236,6589,06589.csv,1.3968547782872414,24
B0018,238,6591,06591.csv,1.3935670371440676,24
B0018,240,6593,06593.csv,1.3893644292809475,24
B0018,243,6596,06596.csv,1.3785651415666713,24
B0018,246,6599,06599.csv,1.384901110085747,24
B0018,248,6601,06601.csv,1.3703251814242443,24
B0018,250,6603,06603.csv,1.3733464385229082,24
B0018,252,6605,06605.csv,1.3679487285504814,24
B0018,255,6608,06608.csv,1.3567141087089647,24
B0018,258,6611,06611.csv,1.4604310209194575,24
B0018,260,6613,06613.csv,1.4500998937104097,24
B0018,262,6615,06615.csv,1.4381406901824496,24
B0018,264,6617,06617.csv,1.4283681980964316,24
B0018,266,6619,06619.csv,1.4147874517552432,24
B0018,269,6622,06622.csv,1.413889163393182,24
B0018,271,6624,06624.csv,1.3989331662177225,24
B0018,273,6626,06626.csv,1.3953322584033976,24
B0018,275,6628,06628.csv,1.390046129540245,24
B0018,278,6631,06631.csv,1.3860271454209647,24
B0018,281,6634,06634.csv,1.388215260193751,24
B0018,283,6636,06636.csv,1.3761826562394497,24
B0018,285,6638,06638.csv,1.3647168898640165,24
B0018,287,6640,06640.csv,1.3589854739373584,24
B0018,290,6643,06643.csv,1.3462308764008801,24
B0018,293,6646,06646.csv,1.4268427818454643,24
B0018,295,6648,06648.csv,1.4064481483279663,24
B0018,297,6650,06650.csv,1.3934907492075153,24
B0018,299,6652,06652.csv,1.3882493512249316,24
B0018,301,6654,06654.csv,1.3701878338420928,24
B0018,304,6657,06657.csv,1.3796951665608619,24
B0018,306,6659,06659.csv,1.3686586323935683,24
B0018,308,6661,06661.csv,1.3627371779096438,24
B0018,310,6663,06663.csv,1.3634051133928073,24
B0018,313,6666,06666.csv,1.3518646035305233,24
B0018,316,6669,06669.csv,1.3547969729652622,24
B0018,318,6671,06671.csv,1.341051440640485,24
B0053,0,6672,06672.csv,1.0691417886194299,4
B0053,4,6676,06676.csv,1.1540727934432229,4
B0053,6,6678,06678.csv,1.1501525413826983,4
B0053,8,6680,06680.csv,1.1305863853936766,4
B0053,10,6682,06682.csv,1.121790272357562,4
B0053,12,6684,06684.csv,1.1135982401443856,4
B0053,16,6688,06688.csv,1.0864654057095062,4
B0053,18,6690,06690.csv,1.0647493568993147,4
B0053,20,6692,06692.csv,1.0809288094959644,4
B0053,22,6694,06694.csv,1.0852752041846463,4
B0053,24,6696,06696.csv,1.0504799933740894,4
B0053,28,6700,06700.csv,1.0853550177054305,4
B0053,30,6702,06702.csv,1.0508395690790722,4
B0053,32,6704,06704.csv,1.060906788333118,4
B0053,34,6706,06706.csv,1.070582461063814,4
B0053,36,6708,06708.csv,1.024036665663697,4
B0053,40,6712,06712.csv,1.0670957253433857,4
B0053,42,6714,06714.csv,1.0279237850447498,4
B0053,44,6716,06716.csv,1.0325426399701008,4
B0053,46,6718,06718.csv,1.055948784653705,4
B0053,48,6720,06720.csv,1.0445313831308718,4
B0053,52,6724,06724.csv,1.035313906812183,4
B0053,56,6728,06728.csv,1.076341053101982,4
B0053,58,6730,06730.csv,1.0352223140423542,4
B0053,60,6732,06732.csv,1.0514287056908256,4
B0053,62,6734,06734.csv,1.060332934638968,4
B0053,64,6736,06736.csv,1.0236966462748538,4
B0053,68,6740,06740.csv,1.0465884668750887,4
B0053,70,6742,06742.csv,1.0031121684812232,4
B0053,72,6744,06744.csv,1.0461578935615607,4
B0053,74,6746,06746.csv,1.0156263513525605,4
B0053,76,6748,06748.csv,1.0250054893129452,4
B0053,80,6752,06752.csv,0.9801331625592913,4
B0053,82,6754,06754.csv,1.036777776420363,4
B0053,84,6756,06756.csv,1.026830062058722,4
B0053,86,6758,06758.csv,1.0150379662805102,4
B0053,88,6760,06760.csv,0.9904614739486177,4
B0053,92,6764,06764.csv,1.0145765174582757,4
B0053,94,6766,06766.csv,0.9811308944080389,4
B0053,96,6768,06768.csv,1.0041687429386437,4
B0053,98,6770,06770.csv,1.007820487960787,4
B0053,100,6772,06772.csv,0.982454133084564,4
B0053,104,6776,06776.csv,1.1096775355538027,4
B0053,108,6780,06780.csv,1.1136801589914762,4
B0053,110,6782,06782.csv,1.0385009100572404,4
B0053,112,6784,06784.csv,1.0768815902180078,4
B0053,114,6786,06786.csv,1.0721705505837382,4
B0053,116,6788,06788.csv,1.0124588999851116,4
B0053,120,6792,06792.csv,1.0279944857549583,4
B0053,122,6794,06794.csv,1.0304147279049998,4
B0053,124,6796,06796.csv,1.0556163273995052,4
B0053,126,6798,06798.csv,1.0011115418162628,4
B0053,128,6800,06800.csv,1.0466839215498662,4
B0053,132,6804,06804.csv,1.047181656018543,4
B0053,134,6806,06806.csv,1.0102740078425778,4
B0053,136,6808,06808.csv,0,4
B0054,0,6809,06809.csv,0.7399351039859233,4
B0054,4,6813,06813.csv,1.1665440238116096,4
B0054,6,6815,06815.csv,1.1052521456138635,4
B0054,8,6817,06817.csv,1.0960302257185877,4
B0054,10,6819,06819.csv,1.0754450685609742,4
B0054,12,6821,06821.csv,1.0655493528023796,4
B0054,16,6825,06825.csv,1.0568368579972396,4
B0054,18,6827,06827.csv,1.0449064445364842,4
B0054,20,6829,06829.csv,1.0458363976936966,4
B0054,22,6831,06831.csv,1.018187920878015,4
B0054,24,6833,06833.csv,1.0226409233672233,4
B0054,28,6837,06837.csv,1.03890961861509,4
B0054,30,6839,06839.csv,1.0173250354350074,4
B0054,32,6841,06841.csv,1.033183911994548,4
B0054,34,6843,06843.csv,1.0095232119739597,4
B0054,36,6845,06845.csv,0.9862483259626477,4
B0054,40,6849,06849.csv,1.0080048320000436,4
B0054,42,6851,06851.csv,1.0153387761254196,4
B0054,44,6853,06853.csv,1.0106786853355956,4
B0054,46,6855,06855.csv,1.010409656585336,4
B0054,48,6857,06857.csv,0.9801433323963482,4
B0054,52,6861,06861.csv,1.1016641723624385,4
B0054,56,6865,06865.csv,1.0826512239001271,4
B0054,58,6867,06867.csv,1.0575008387868343,4
B0054,60,6869,06869.csv,1.0385517331615322,4
B0054,62,6871,06871.csv,1.0073294901291132,4
B0054,64,6873,06873.csv,1.0160400308540347,4
B0054,68,6877,06877.csv,1.0158319636440951,4
B0054,70,6879,06879.csv,1.0015383803216271,4
B0054,72,6881,06881.csv,0.9812488615918239,4
B0054,74,6883,06883.csv,0.9987416030110134,4
B0054,76,6885,06885.csv,0.9584014230949642,4
B0054,80,6889,06889.csv,0.9800846133894623,4
B0054,82,6891,06891.csv,0.9720372198962766,4
B0054,84,6893,06893.csv,0.9693202807518411,4
B0054,86,6895,06895.csv,0.9479786388506265,4
B0054,88,6897,06897.csv,0.9638519569071228,4
B0054,92,6901,06901.csv,0.9682336695484697,4
B0054,94,6903,06903.csv,0.9407020864603765,4
B0054,96,6905,06905.csv,0.9618442077038963,4
B0054,98,6907,06907.csv,0.9332340144199703,4
B0054,100,6909,06909.csv,0.9313454737145217,4
B0054,104,6913,06913.csv,0.9976429099116705,4
B0054,108,6917,06917.csv,0.9833315262972037,4
B0054,110,6919,06919.csv,0.9904370062777442,4
B0054,112,6921,06921.csv,0.9499871340436294,4
B0054,114,6923,06923.csv,0.9526027840900876,4
B0054,116,6925,06925.csv,0.8850175175465715,4
B0054,120,6929,06929.csv,0.9937402750241768,4
B0054,122,6931,06931.csv,0.995507330519279,4
B0054,124,6933,06933.csv,0.975407870968116,4
B0054,126,6935,06935.csv,0.965960558373922,4
B0054,128,6937,06937.csv,0.9573702621688754,4
B0054,132,6941,06941.csv,0.9294756591964932,4
B0054,134,6943,06943.csv,0.9323553879823946,4
B0054,136,6945,06945.csv,0.954568378404969,4
B0054,138,6947,06947.csv,0.9330242104372937,4
B0054,140,6949,06949.csv,0.923294184000959,4
B0054,144,6953,06953.csv,0.9257799164262976,4
B0054,146,6955,06955.csv,0.9162765793280084,4
B0054,148,6957,06957.csv,0.9387011679112469,4
B0054,150,6959,06959.csv,0.9158990586877171,4
B0054,152,6961,06961.csv,0.9202608990433788,4
B0054,156,6965,06965.csv,0.9111253917360889,4
B0054,158,6967,06967.csv,0.8980507043695345,4
B0054,160,6969,06969.csv,0.9278864624016372,4
B0054,162,6971,06971.csv,0.9118415396987224,4
B0054,164,6973,06973.csv,0.8936491649329469,4
B0054,168,6977,06977.csv,0.9100864492604255,4
B0054,172,6981,06981.csv,0.9114904731460941,4
B0054,174,6983,06983.csv,0.9337172811638196,4
B0054,176,6985,06985.csv,0.8981517756068776,4
B0054,178,6987,06987.csv,0.9139367135371254,4
B0054,180,6989,06989.csv,0.8764848617154279,4
B0054,184,6993,06993.csv,0.8854917958581964,4
B0054,186,6995,06995.csv,0.8819074622846708,4
B0054,188,6997,06997.csv,0.9045809105944795,4
B0054,190,6999,06999.csv,0.8734606349455996,4
B0054,192,7001,07001.csv,0.903131190986828,4
B0054,196,7005,07005.csv,0.8712217754060124,4
B0054,198,7007,07007.csv,0.8936499043476617,4
B0054,200,7009,07009.csv,0.8835064014687892,4
B0054,202,7011,07011.csv,0.8779403705367915,4
B0054,204,7013,07013.csv,0.8599389109365094,4
B0054,208,7017,07017.csv,0.8697358119609565,4
B0054,210,7019,07019.csv,0.8638271814812677,4
B0054,212,7021,07021.csv,0.8865694537789144,4
B0054,214,7023,07023.csv,0.8690078572313327,4
B0054,216,7025,07025.csv,0.8474446088377652,4
B0054,220,7029,07029.csv,0.8799727721580702,4
B0054,224,7033,07033.csv,0.9110444582768508,4
B0054,226,7035,07035.csv,0.9121724293355059,4
B0054,228,7037,07037.csv,0.8872043975884799,4
B0054,230,7039,07039.csv,0.8961236767959215,4
B0054,232,7041,07041.csv,0.8851334001128452,4
B0054,236,7045,07045.csv,0.8793386645436118,4
B0054,238,7047,07047.csv,0.8461224238450626,4
B0054,240,7049,07049.csv,0.8705933152969343,4
B0054,242,7051,07051.csv,0.8440520909609104,4
B0054,244,7053,07053.csv,0.8536244678403578,4
B0054,248,7057,07057.csv,0.8524519337958137,4
B0054,250,7059,07059.csv,0.8373919001793014,4
B0054,252,7061,07061.csv,0,4
B0056,0,7062,07062.csv,0.7852781208785192,4
B0056,4,7066,07066.csv,1.3443555553017368,4
B0056,6,7068,07068.csv,1.317502710734752,4
B0056,8,7070,07070.csv,1.2973654679476911,4
B0056,10,7072,07072.csv,1.263960414854898,4
B0056,12,7074,07074.csv,1.2589496187032136,4
B0056,16,7078,07078.csv,1.2806197690202599,4
B0056,18,7080,07080.csv,1.2572786868607095,4
B0056,20,7082,07082.csv,1.2226260041048898,4
B0056,22,7084,07084.csv,1.2292772249257495,4
B0056,24,7086,07086.csv,1.2275780135689456,4
B0056,28,7090,07090.csv,1.2133872888296768,4
B0056,30,7092,07092.csv,1.230223614493081,4
B0056,32,7094,07094.csv,1.1927530108462678,4
B0056,34,7096,07096.csv,1.1867106635987799,4
B0056,36,7098,07098.csv,1.1914875140242167,4
B0056,40,7102,07102.csv,1.214178606017816,4
B0056,42,7104,07104.csv,1.2094387558721402,4
B0056,44,7106,07106.csv,1.207072299940321,4
B0056,46,7108,07108.csv,1.162961249391913,4
B0056,48,7110,07110.csv,1.17887968705904,4
B0056,52,7114,07114.csv,1.2945104146044433,4
B0056,56,7118,07118.csv,1.2602567563003473,4
B0056,58,7120,07120.csv,1.2408721291565108,4
B0056,60,7122,07122.csv,1.252197340273113,4
B0056,62,7124,07124.csv,1.2279025700477384,4
B0056,64,7126,07126.csv,1.1917170308946994,4
B0056,68,7130,07130.csv,1.1858570240011006,4
B0056,70,7132,07132.csv,1.1840938286611427,4
B0056,72,7134,07134.csv,1.2059829135917657,4
B0056,74,7136,07136.csv,1.165428493679393,4
B0056,76,7138,07138.csv,1.1790060613193858,4
B0056,80,7142,07142.csv,1.2013113747183153,4
B0056,82,7144,07144.csv,1.165597803317432,4
B0056,84,7146,07146.csv,1.180303335055002,4
B0056,86,7148,07148.csv,1.1658134189695046,4
B0056,88,7150,07150.csv,1.1763960515773761,4
B0056,92,7154,07154.csv,1.1458325512940766,4
B0056,94,7156,07156.csv,1.167557759980296,4
B0056,96,7158,07158.csv,1.145636654711916,4
B0056,98,7160,07160.csv,1.1443667002824445,4
B0056,100,7162,07162.csv,1.1605177686388095,4
B0056,104,7166,07166.csv,1.2272013042602479,4
B0056,108,7170,07170.csv,1.2454797202045476,4
B0056,110,7172,07172.csv,1.1722288849037228,4
B0056,112,7174,07174.csv,1.1953514999944956,4
B0056,114,7176,07176.csv,1.1919514716203925,4
B0056,116,7178,07178.csv,1.2296223665252586,4
B0056,120,7182,07182.csv,1.2774519419396988,4
B0056,122,7184,07184.csv,1.2433879751668584,4
B0056,124,7186,07186.csv,1.230802542912592,4
B0056,126,7188,07188.csv,1.2162358534094664,4
B0056,128,7190,07190.csv,1.2088335726499548,4
B0056,132,7194,07194.csv,1.1946181162240357,4
B0056,134,7196,07196.csv,1.1734248134794991,4
B0056,136,7198,07198.csv,1.1404596305913128,4
B0056,138,7200,07200.csv,1.1821716406845988,4
B0056,140,7202,07202.csv,1.1480663382055174,4
B0056,144,7206,07206.csv,1.1825381935034152,4
B0056,146,7208,07208.csv,1.1552092862846601,4
B0056,148,7210,07210.csv,1.1216816712671696,4
B0056,150,7212,07212.csv,1.162666262561457,4
B0056,152,7214,07214.csv,1.124695615744926,4
B0056,156,7218,07218.csv,1.1664177948797931,4
B0056,158,7220,07220.csv,1.1346745156379465,4
B0056,160,7222,07222.csv,1.1012231317092755,4
B0056,162,7224,07224.csv,1.1560733948472832,4
B0056,164,7226,07226.csv,1.1385609898764002,4
B0056,168,7230,07230.csv,1.1757265448773706,4
B0056,172,7234,07234.csv,1.1969385632452556,4
B0056,174,7236,07236.csv,1.1267457988726266,4
B0056,176,7238,07238.csv,1.1601031368559531,4
B0056,178,7240,07240.csv,1.1361458729690275,4
B0056,180,7242,07242.csv,1.1397253894261876,4
B0056,184,7246,07246.csv,1.1560010024767575,4
B0056,186,7248,07248.csv,1.126818619026835,4
B0056,188,7250,07250.csv,1.116688355680394,4
B0056,190,7252,07252.csv,1.1330613197666846,4
B0056,192,7254,07254.csv,1.0893839897995972,4
B0056,196,7258,07258.csv,1.1120836459259367,4
B0056,198,7260,07260.csv,1.1279950254648337,4
B0056,200,7262,07262.csv,1.1386774565024178,4
B0056,202,7264,07264.csv,1.1271136962200643,4
B0056,204,7266,07266.csv,1.1101508869653747,4
B0056,208,7270,07270.csv,1.1344632260422465,4
B0056,210,7272,07272.csv,1.108458756302863,4
B0056,212,7274,07274.csv,1.0768220870214844,4
B0056,214,7276,07276.csv,1.128398212919817,4
B0056,216,7278,07278.csv,1.1066350346531368,4
B0056,220,7282,07282.csv,1.271609072217319,4
B0056,224,7286,07286.csv,1.2415767175377967,4
B0056,226,7288,07288.csv,1.174652904422814,4
B0056,228,7290,07290.csv,1.1989389885187762,4
B0056,230,7292,07292.csv,1.1461398965188563,4
B0056,232,7294,07294.csv,1.129224378671885,4
B0056,236,7298,07298.csv,1.1103432888019913,4
B0056,238,7300,07300.csv,1.153909472897475,4
B0056,240,7302,07302.csv,1.1302191455340138,4
B0056,242,7304,07304.csv,1.1258719408034097,4
B0056,244,7306,07306.csv,1.1430108283920968,4
B0056,248,7310,07310.csv,1.1372731775310292,4
B0056,250,7312,07312.csv,1.1290590137779504,4
B0055,0,7314,07314.csv,0.7989997927037011,4
B0055,4,7318,07318.csv,1.319892156462878,4
B0055,6,7320,07320.csv,1.2769832801132017,4
B0055,8,7322,07322.csv,1.2572591312230865,4
B0055,10,7324,07324.csv,1.206763751299412,4
B0055,12,7326,07326.csv,1.2077322536103197,4
B0055,16,7330,07330.csv,1.2009614290093835,4
B0055,18,7332,07332.csv,1.189059086549973,4
B0055,20,7334,07334.csv,1.169708782604433,4
B0055,22,7336,07336.csv,1.1483647194613424,4
B0055,24,7338,07338.csv,1.1527726060972296,4
B0055,28,7342,07342.csv,1.1318370471727228,4
B0055,30,7344,07344.csv,1.1326525803383347,4
B0055,32,7346,07346.csv,1.1160565716574584,4
B0055,34,7348,07348.csv,1.0984641825068853,4
B0055,36,7350,07350.csv,1.0925694103096681,4
B0055,40,7354,07354.csv,1.109167680712031,4
B0055,42,7356,07356.csv,1.1075035028905713,4
B0055,44,7358,07358.csv,1.106751675424531,4
B0055,46,7360,07360.csv,1.0726694124582825,4
B0055,48,7362,07362.csv,1.0776844021506693,4
B0055,52,7366,07366.csv,1.1981714734535907,4
B0055,56,7370,07370.csv,1.1625381552680927,4
B0055,58,7372,07372.csv,1.1556827465844224,4
B0055,60,7374,07374.csv,1.137444098422356,4
B0055,62,7376,07376.csv,1.1126375352125493,4
B0055,64,7378,07378.csv,1.098656067845981,4
B0055,68,7382,07382.csv,1.0985302758884639,4
B0055,70,7384,07384.csv,1.1029370400968537,4
B0055,72,7386,07386.csv,1.0949644922735318,4
B0055,74,7388,07388.csv,1.0890679714830998,4
B0055,76,7390,07390.csv,1.073323391636053,4
B0055,80,7394,07394.csv,1.095373856745309,4
B0055,82,7396,07396.csv,1.0639517466243125,4
B0055,84,7398,07398.csv,1.085798072407703,4
B0055,86,7400,07400.csv,1.0588748965507557,4
B0055,88,7402,07402.csv,1.0813260035191288,4
B0055,92,7406,07406.csv,1.061601862588323,4
B0055,94,7408,07408.csv,1.0593920670581127,4
